개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3990000,2022399046507500001,2022-12-29,,영업/정상,,,,,13474,,,다산역 데시앙 상업시설,그 밖의 대규모점포,I,2025-12-15 16:15:28,,영업개시전,5,01,,대규모점포,213465.986919386    ,458131.768703582    ,경기도 남양주시 다산동 6056,2023-02-02 13:34:34
4000000,2002400005007500001,2002-09-06,,영업/정상,,,,,8575,,,롯데쇼핑(주) 롯데마트 오산점,대형마트,I,2025-12-15 16:15:28,경기도 오산시 경기대로 271 (오산동),정상영업,1,01,,대규모점포,206416.225089197    ,405292.957866229    ,경기도 오산시 오산동 868호,2025-04-30 16:55:38
4000000,2005400005007500001,2005-11-17,,영업/정상,,,,,11742,447-060,,(주)이마트 오산점,그 밖의 대규모점포,I,2025-12-15 16:15:28,경기도 오산시 경기대로 181 (원동),정상영업,1,01,0313697052,대규모점포,206383.775609107    ,404319.688193021    ,경기도 오산시 원동 360번지 6호,2024-11-05 13:50:02
4000000,2011400010607500001,2011-11-28,,영업/정상,,,,,427.7,447-802,,롯데쇼핑(주)롯데슈퍼 오산점,구분없음,I,2026-01-07 21:48:10,경기도 오산시 대원로15번길 17 (오산동),정상영업,1,01,0313755602,준대규모점포,206134.694133401    ,405121.782352674    ,경기도 오산시 오산동 877번지 21호,2026-01-06 16:42:06
4000000,2012400012507500001,2012-06-13,,영업/정상,,,,,3383.28,447-230,,모다아울렛 B동 오산점,전문점,I,2025-12-15 16:15:28,경기도 오산시 경기대로 822-22 (외삼미동),정상영업,1,01,0318313712,대규모점포,204020.411719317    ,410030.536433244    ,경기도 오산시 외삼미동 562번지 10호,2024-10-29 15:28:42
4000000,2012400012507500002,2012-11-12,,영업/정상,,,,,19241.74,447-290,,홈플러스(주)오산점,대형마트,I,2025-12-15 16:15:28,경기도 오산시 청학로 238 (수청동),정상영업,1,01,03180778924,대규모점포,205417.553946702    ,407590.511508128    ,경기도 오산시 수청동 610번지,2025-05-07 18:03:43
4000000,2008400005007500001,2008-07-22,,폐업,2013-01-31,,,,6023.48,447-060,,오산 파크스퀘어,그 밖의 대규모점포,I,2025-12-15 16:15:28,경기도 오산시 원동로 6 (원동),폐업처리,3,03,0313785225,대규모점포,206118.273622077    ,404474.595570101    ,경기도 오산시 원동 841번지,2013-02-05 12:41:26
4000000,2021400019407500001,2021-04-22,,영업/정상,,,,,0,,18141,오산 원동 상점가,구분없음,I,2025-12-15 16:15:28,경기도 오산시 원동로37번길 27 (원동),정상영업,1,01,,대규모점포,206226.32427256     ,404756.266645655    ,경기도 오산시 원동 773-1,2024-05-09 10:25:16
4000000,2025400019407500001,2026-01-06,,영업/정상,,,,,8575,,18135,롯데쇼핑(주)롯데마트,대형마트,I,2026-01-07 21:48:10,"경기도 오산시 경기대로 271, 롯데마트오산점 (오산동)",정상영업,1,01,0313712501,대규모점포,206416.225089197    ,405292.957866229    ,경기도 오산시 오산동 868 롯데마트오산점,2026-01-06 16:41:48
4000000,2025400019407500002,2025-09-29,,영업/정상,,,,,0,,18109,금암중심상가 골목형상점가,구분없음,I,2025-12-15 16:15:28,"경기도 오산시 수청로 188, 롯데슈퍼 (금암동)",정상영업,1,01,,준대규모점포,203988.221680623    ,408389.663202656    ,경기도 오산시 금암동 512-4 롯데슈퍼,2025-11-05 15:38:10
4000000,1999400000007500006,1999-05-08,,폐업,2009-12-10,,,,5853,,18131,(주)투마트,대형마트,I,2025-12-15 16:15:28,경기도 오산시 현충로 95 (은계동),폐업처리,3,03,03103763171,대규모점포,206817.265008302    ,406565.211787749    ,경기도 오산시 은계동 7번지,2019-01-03 09:11:36
4000000,1999400000007500008,1999-08-14,,폐업,2009-12-01,,,,8201,,18141,오산종합시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,경기도 오산시 오산로198번길 30 (원동),폐업처리,3,03,03103751616,대규모점포,206283.681928175    ,404797.016340247    ,경기도 오산시 원동 771번지 2호,2019-01-03 09:15:56
4000000,2013400014507500001,2013-12-30,,영업/정상,,,,,4779.04,447-230,,모다아울렛 A동 오산점,전문점,I,2025-12-15 16:15:28,경기도 오산시 경기대로 822-30 (외삼미동),정상영업,1,01,03180434492,대규모점포,204020.411719317    ,410030.536433244    ,경기도 오산시 외삼미동 562번지 30호,2024-05-08 14:01:24
4010000,2008401016707500002,2008-06-16,,영업/정상,,,,,19599.9,429-450,,시화공작기계 스텐레스판매조합,전문점,I,2026-05-11 22:05:13,경기도 시흥시 산기대학로 115 (정왕동),정상영업,1,01,,대규모점포,175342.113845703    ,427240.561121589    ,경기도 시흥시 정왕동 2166번지 2호,2018-06-28 09:21:29
4010000,2013401023907500001,2011-10-24,,폐업,2019-06-30,,,,100.7,,,롯데쇼핑(주) 롯데슈퍼 시흥정왕점,그 밖의 대규모점포,I,2026-05-11 22:05:13,경기도 시흥시 군서로46번길 8-1 (정왕동),폐업처리,3,03,0314315601,준대규모점포,177594.236362478    ,427201.94056199     ,,2019-07-30 11:25:27
4010000,2012401019907500003,2012-04-19,,영업/정상,,,,,168.9,429-452,,롯데마켓 999 시흥정왕역점,,I,2026-05-11 22:05:13,경기도 시흥시 오동마을로 14 (정왕동),정상영업,1,01,0314333859,준대규모점포,177169.734152622    ,427882.357489452    ,경기도 시흥시 정왕2동 2319번지 3호   101호,2013-09-30 08:46:10
4010000,2016401023907500001,2016-09-22,,영업/정상,,,,,13550.1,,15011,롯데쇼핑(주) 롯데마트 시흥배곧점,대형마트,I,2026-05-11 22:05:13,"경기도 시흥시 서울대학로278번길 67 (정왕동, 롯데마트(시흥배곧점))",정상영업,1,01,0221458487,대규모점포,176109.153092015    ,429698.791930655    ,,2026-01-15 14:05:53
4010000,2016401023907500002,2019-03-18,,영업/정상,,,,,46903.89,,15010,신세계프리미엄아울렛 시흥점,복합쇼핑몰,I,2026-05-11 22:05:13,경기도 시흥시 서해안로 699 (정왕동),정상영업,1,01,0221851234,대규모점포,176568.020503007    ,430857.327073249    ,,2025-05-15 11:11:44
4010000,2017401023907500001,2017-04-06,,영업/정상,,,,,26011.6,,15119,한국기계유통단지관리사무소,전문점,I,2026-05-11 22:05:13,경기도 시흥시 시화벤처로 6-19 (정왕동),정상영업,1,01,0315072004,대규모점포,172175.520009975    ,425615.044650386    ,,2021-04-06 11:18:03
4010000,2019401031707500001,2019-08-06,,영업/정상,,,,,47820.69,,15011,시흥배곧 아브뉴프랑 센트럴,그 밖의 대규모점포,I,2026-05-11 22:05:13,"경기도 시흥시 서울대학로264번길 7, 시흥배곧 아브뉴프랑 센트럴 (정왕동)",정상영업,1,01,0261770315,대규모점포,175664.38434522     ,429710.991159924    ,경기도 시흥시 정왕동 1771번지 31호,2021-12-30 09:11:48
4010000,2020401031707500001,2020-06-17,,영업/정상,,,,,27134.94,,14999,시흥플랑드르,그 밖의 대규모점포,I,2026-05-11 22:05:13,"경기도 시흥시 장현능곡로 155, 시흥 플랑드르 (능곡동)",정상영업,1,01,,대규모점포,182864.742763587    ,429902.071373508    ,경기도 시흥시 능곡동 235-1 시흥 플랑드르,2023-03-03 14:22:15
4010000,2022401031707500001,2021-10-20,,영업/정상,,,,,205.9,,15010,홈플러스 익스프레스 시흥배곧점,구분없음,I,2026-05-11 22:05:13,"경기도 시흥시 서울대학로278번길 19-13(배곧동, 시흥배곧 C1 호반 써밋플레이스)",정상영업,1,01,03180422293,준대규모점포,175778.500048456    ,429887.847826116    ,경기도 시흥시 배곧동 191 시흥배곧 C1 호반 써밋플레이스,2022-04-12 15:08:34
4010000,2023401031707500001,2023-04-03,,영업/정상,,,,,44052.4,,15119,아쿠아펫랜드,그 밖의 대규모점포,I,2026-05-11 22:05:13,"경기도 시흥시 거북섬북로 54, 아쿠아펫랜드 (정왕동)",정상영업,1,01,07077735390,대규모점포,171450.600413716    ,425422.79435828     ,경기도 시흥시 정왕동 2684 아쿠아펫랜드,2023-04-03 15:02:56
4010000,1997401007807500001,1997-03-17,,영업/정상,,,,,22877.58,429-879,,시화공구상가사업협동조합,그 밖의 대규모점포,I,2026-05-11 22:05:13,경기도 시흥시 공단1대로 204 (정왕동),정상영업,1,01,0314305001,대규모점포,175470.687063644    ,426164.742756383    ,경기도 시흥시 정왕2동 1364번지,2025-04-22 14:25:03
4010000,1997401007807500003,1997-12-31,,휴업,,,,,,,,엘지마트시화점,그 밖의 대규모점포,I,2026-05-11 22:05:13,,휴업처리,2,02,,,,,   호   ,2007-07-21 10:24:51
4010000,2000401007807500001,2000-02-26,,영업/정상,,2012-01-30,2012-09-19,2012-09-12,7480,429-874,,롯데쇼핑(주) 롯데마트 시흥점,대형마트,I,2026-05-11 22:05:13,경기도 시흥시 비둘기공원로 28 (대야동),정상영업,1,01,0314357500,대규모점포,181520.673307238    ,437898.181862031    ,경기도 시흥시 대야동 542번지,2026-01-15 13:52:39
4010000,2000401007807500002,2000-04-12,,영업/정상,,,,,12684.89,429-450,,성담스퀘어,쇼핑센터,I,2026-05-11 22:05:13,경기도 시흥시 정왕대로 210 (정왕동),정상영업,1,01,0313655050,대규모점포,176599.546077229    ,427145.740913738    ,경기도 시흥시 정왕동 1734번지 1호,2024-04-19 14:16:58
4010000,2003401011307500001,2003-07-29,,휴업,,,,,3019.99,,,정왕시장조합,그 밖의 대규모점포,I,2026-05-11 22:05:13,,휴업처리,2,02,0314335177,,178415.477913612    ,429982.431301423    ,경기도 시흥시 정왕동 1호   ,2007-07-21 10:24:51
4010000,2004401011307500001,2004-03-17,,영업/정상,,,,,19305,,,홈플러스(주)시화점,대형마트,I,2026-05-11 22:05:13,경기도 시흥시 희망공원로 269 (정왕동),정상영업,1,01,0314347684,대규모점포,175571.408649221    ,427063.061719326    ,경기도 시흥시 정왕동 2166번지 4호,2024-02-29 18:02:32
4010000,2004401011307500002,2004-09-08,,휴업,,,,,19305,,,삼성테스코(주)홈플러스시화점,대형마트,I,2026-05-11 22:05:13,,휴업처리,2,02,,,,,경기도 시흥시 정왕동 2166-4호   ,2007-07-21 10:24:51
4010000,2004401011307500003,2004-12-03,,휴업,,,,,23740.74,,,시화유통상가사업협동조합,그 밖의 대규모점포,I,2026-05-11 22:05:13,,휴업처리,2,02,0314303636,,,,경기도 시흥시 정왕동 호 시화공단 3다 3다,2007-07-21 10:24:51
4010000,2004401011307500004,2004-12-03,,휴업,,,,,23740.74,,,시화유통상가사업협동조합,그 밖의 대규모점포,I,2026-05-11 22:05:13,,휴업처리,2,02,0314303636,,,,경기도 시흥시 정왕동 호 시화공단 3다 3다,2007-07-21 10:24:51
4010000,2005401011307500001,2005-03-31,,영업/정상,,,,,2512,,,롯데쇼핑(주) 롯데마트 시화점,대형마트,I,2026-05-11 22:05:13,경기도 시흥시 마유로238번길 26 (정왕동),정상영업,1,01,0314967722,대규모점포,176013.580530478    ,426137.322631345    ,경기도 시흥시 정왕동 1366번지 4호,2026-01-15 14:08:23
4010000,2008401016707500001,2008-02-20,,영업/정상,,,,,214876.79,429-450,,스틸랜드 관리단,전문점,I,2026-05-11 22:05:13,경기도 시흥시 오이도로 21 (정왕동),정상영업,1,01,03180414500,대규모점포,173354.884787312    ,426990.403993901    ,"경기도 시흥시 정왕동 2210,2212,2213번지",2024-12-11 10:33:52
4010000,2003401011307500002,2003-08-20,,폐업,2024-07-11,,,,4762,429-867,,오이도종합어시장,그 밖의 대규모점포,I,2026-05-11 22:05:13,경기도 시흥시 오이도어시장로 8 (정왕동),폐업처리,3,03,0314993770,대규모점포,172364.612934904    ,427003.027263832    ,경기도 시흥시 정왕동 2005번지 3호,2024-07-12 16:21:19
4010000,2012401019907500002,2012-04-23,,폐업,2013-12-31,,,,267.3,429-010,,롯데슈퍼 대야가맹점,,I,2026-05-11 22:05:13,경기도 시흥시 대골안길 41 (대야동),폐업처리,3,03,0313140270,준대규모점포,,,경기도 시흥시 대야동 472호,2014-05-16 20:44:22
4010000,2012401019907500001,1997-03-17,,영업/정상,,,,,23740.74,,,시화유통상가사업협동조합,그 밖의 대규모점포,I,2026-05-11 22:05:13,"경기도 시흥시 공단1대로 244, 지원상가동 308호 (정왕동)",정상영업,1,01,0314300114,대규모점포,175751.992022502    ,425940.901471747    ,,2025-05-14 09:51:44
4020000,2005402008107500001,2005-10-28,,영업/정상,,,,,11180,435-045,,뉴코아아울렛 산본점,그 밖의 대규모점포,U,2026-05-05 03:03:03,경기도 군포시 번영로 504 (산본동),정상영업,1,01,0313905000,대규모점포,193729.872096481    ,428221.430499605    ,경기도 군포시 산본동 1231번지,2026-05-04 16:05:41
4020000,1999402000007500001,1999-10-30,,폐업,2005-03-25,,,,0,,,이-마트 산본점,대형마트,I,2025-12-15 16:15:28,경기도 군포시 산본로 347 (산본동),폐업처리,3,03,03434501050,대규모점포,193861.874466854    ,428787.505318045    ,경기도 군포시 산본동 호,2011-10-30 13:49:32
4020000,2010402010807500001,2011-05-17,,영업/정상,,,,,12198,435-040,,(주)이마트 산본점,대형마트,I,2025-12-15 16:15:28,경기도 군포시 산본로 347 (산본동),정상영업,1,01,0314501053,대규모점포,193861.874466854    ,428787.505318045    ,경기도 군포시 산본동 1123번지,2024-04-17 17:54:35
4020000,2011402010807500001,2011-08-11,,영업/정상,,,,,397,435-040,,홈플러스(주)익스프레스 산본점,구분없음,I,2025-12-15 16:15:28,경기도 군포시 고산로 691 (산본동),정상영업,1,01,0234598000,준대규모점포,194154.953449054    ,429969.442251446    ,경기도 군포시 산본동 1060번지 2호,2024-03-25 18:26:47
4020000,2011402010807500002,2017-03-27,,영업/정상,,,,,1498,435-815,,(주)이마트에브리데이 당동점,구분없음,I,2025-12-15 16:15:28,경기도 군포시 군포로 502 (당동),정상영업,1,01,0314515200,준대규모점포,195068.379230476    ,427673.238824229    ,경기도 군포시 군포1동 784번지 5호,2024-07-24 11:08:51
4020000,2012402010807500001,2017-04-18,,영업/정상,,,,,265.5,435-849,,롯데쇼핑(주) 롯데슈퍼 산본2동점,복합쇼핑몰,U,2026-04-17 03:03:03,경기도 군포시 고산로677번길 40 (산본동),정상영업,1,01,0313935601,준대규모점포,193780.003004765    ,430085.434546529    ,경기도 군포시 산본동 1066번지 2호,2026-04-16 17:36:07
4020000,2016402010807500001,2016-02-11,,영업/정상,,,,,17003.14,,15866,LOTTE FITIN 산본점,쇼핑센터,U,2026-04-18 03:03:03,경기도 군포시 번영로 485 (산본동),정상영업,1,01,0222992684,대규모점포,193789.410732019    ,428419.578316283    ,,2026-04-17 09:03:57
4020000,2017402010807500001,2017-08-08,,영업/정상,,,,,11524,,15874,트레이더스 홀세일 클럽 군포점,대형마트,I,2025-12-15 16:15:28,경기도 군포시 삼성로 74 (부곡동),정상영업,1,01,0313613456,대규모점포,194143.227537911    ,426457.360631877    ,경기도 군포시 부곡동 1227번지 1호,2024-04-17 17:58:23
4020000,2017402010807500002,2010-01-01,,영업/정상,,,,,265,,15880,홈플러스(주)익스프레스 군포부곡점,구분없음,I,2025-12-15 16:15:28,"경기도 군포시 번영로28번길 37-12, 거성프라자1 1층 (부곡동)",정상영업,1,01,0314628545,준대규모점포,195013.499293229    ,424754.17773732     ,경기도 군포시 부곡동 1120번지 1호 거성프라자1,2024-03-27 08:52:32
4020000,2017402010807500003,2011-01-01,,영업/정상,,,,,264,,15870,홈플러스(주)익스프레스 군포수리산역점,구분없음,I,2025-12-15 16:15:28,"경기도 군포시 번영로 380-1, 한라1차아파트 상가 상가동 110호 (산본동)",정상영업,1,01,0313988545,준대규모점포,193415.086927879    ,427497.390218597    ,경기도 군포시 산본동 1156번지 8호 한라1차아파트 상가,2024-03-26 14:44:31
4020000,2017402010807500004,2012-01-01,,영업/정상,,,,,291,,15869,홈플러스(주)익스프레스 군포오금점,구분없음,I,2025-12-15 16:15:28,"경기도 군포시 번영로 405, 가야아파트 종합상가 지하1층 1호 (산본동)",정상영업,1,01,0313938545,준대규모점포,193281.319905552    ,427757.706149318    ,경기도 군포시 산본동 1155번지 1호 가야아파트 종합상가,2024-03-26 14:40:53
4020000,2020402010807500001,2020-06-05,,영업/정상,,,,,25366.05,,15809,힐스테이트 금정역 상업시설,구분없음,I,2025-12-15 16:15:28,"경기도 군포시 엘에스로 143(금정동, 힐스테이트 금정역)",정상영업,1,01,03151751206,대규모점포,195045.840185728    ,430029.875659413    ,경기도 군포시 금정동 916 힐스테이트 금정역,2022-07-06 09:34:14
4020000,2021402022707500001,2021-04-09,,영업/정상,,,,,4763.86,,15885,군포송정 풍산리치안 플랫몰,그 밖의 대규모점포,I,2025-12-15 16:15:28,경기도 군포시 송부로96번길 12 (도마교동),정상영업,1,01,03180036400,대규모점포,193182.580781349    ,423740.621946567    ,경기도 군포시 도마교동 478,2021-04-15 14:40:08
4020000,2022402022707500001,2022-10-05,,영업/정상,,2023-09-01,2024-08-31,,347.54,,15818,GS THE FRESH 산본프라자점,구분없음,I,2025-12-15 16:15:28,"경기도 군포시 산본로 394, 대림프라자 1층 111호 (산본동)",정상영업,1,01,0313934479,준대규모점포,193696.742392293    ,429245.936418065    ,경기도 군포시 산본동 1099-2 대림프라자 111호,2025-04-11 10:53:08
4020000,2006402008107500001,2006-10-02,,영업/정상,,,,2006-10-02,6867,,,디퍼아울렛타운,그 밖의 대규모점포,I,2025-12-15 16:15:28,경기도 군포시 산본천로 99 (산본동),정상영업,1,01,0313914589,대규모점포,193959.422006292    ,429040.455261927    ,경기도 군포시 산본동 1096번지 2호,2025-11-25 13:39:33
4030000,2002403006007500001,2002-06-17,,영업/정상,,,,,11003.35,,,롯데쇼핑(주) 롯데마트 의왕점,대형마트,I,2025-12-15 16:15:28,,,BBBB,01,,,,,경기도 의왕시 고천동 호   ,2007-07-21 10:09:54
4030000,2002403006007500002,2002-06-17,,영업/정상,,,,,11003.35,,,롯데쇼핑(주) 롯데마트 의왕점,대형마트,I,2025-12-15 16:15:28,,,BBBB,01,,,197598.213989563    ,430907.769943711    ,경기도 의왕시 내손동 743호   ,2007-07-21 10:09:54
4030000,2002403006007500003,2002-06-17,,영업/정상,,,,,11672,,,롯데쇼핑(주) 롯데마트 의왕점,대형마트,U,2026-05-07 03:03:03,"경기도 의왕시 계원대학로 7 (내손동, 롯데마트)",정상영업,1,01,0314712521,대규모점포,197598.213989563    ,430907.769943711    ,경기도 의왕시 내손동 743호,2026-05-06 14:53:26
4030000,2019403018707500001,2019-12-04,,영업/정상,,,,,49011.79,,16016,롯데쇼핑(주) 프리미엄아울렛 의왕점,복합쇼핑몰,U,2026-04-28 03:03:03,경기도 의왕시 바라산로 1 (학의동),정상영업,1,01,03180642732,대규모점포,200775.6096513      ,430435.021970577    ,경기도 의왕시 학의동 1039 롯데프리미엄아울렛 타임빌라스,2026-04-27 11:29:45
4030000,2004403007007500001,2002-06-17,,휴업,,,,,0,,,롯데쇼핑(주)롯데마트 의왕점,대형마트,I,2025-12-15 16:15:28,,휴업처리,2,02,,,197598.213989563    ,430907.769943711    ,경기도 의왕시 내손동 743호   ,2007-07-21 10:09:54
4030000,2012403013507500001,2012-04-13,,영업/정상,,,,,9875.45,,16058,(주)이마트 의왕점,대형마트,I,2025-12-15 16:15:28,"경기도 의왕시 경수대로 262, 지하5층~지상1층 (오전동, 의왕서해그랑블(블루스퀘어))",정상영업,1,01,023809461,대규모점포,197590.089971229    ,427590.743059589    ,경기도 의왕시 오전동 892 의왕서해그랑블(블루스퀘어),2024-04-29 14:07:44
4030000,2002403008007500001,2002-06-17,,휴업,,,,,,,,롯데쇼핑(주)롯데마트 의왕점,대형마트,I,2025-12-15 16:15:28,,휴업처리,2,02,,,197598.213989563    ,430907.769943711    ,경기도 의왕시 내손동 743호   ,2007-07-21 10:09:54
4040000,2020404022807500001,2020-06-10,,영업/정상,,,,,14148.62,,12927,이마트 하남점,대형마트,I,2025-12-15 16:15:28,"경기도 하남시 덕풍서로 70, 하남풍산지구 이마트 (덕풍동)",정상영업,1,01,023805234,대규모점포,218076.91973786     ,450073.163619109    ,경기도 하남시 덕풍동 736번지 하남풍산지구 이마트,2020-06-10 15:16:17
4040000,2011404015507500001,2011-12-26,,폐업,2019-11-26,,,,385,465-807,,(주)지에스리테일 하남덕풍점,구분없음,I,2025-12-15 16:15:28,경기도 하남시 신장로 179 (덕풍동),폐업처리,3,03,0317958587,준대규모점포,217561.103273101    ,448778.529029858    ,경기도 하남시 덕풍2동 358번지 1호,2022-04-21 14:14:04
4040000,1994404000007500002,1994-08-30,,영업/정상,,,,,,,,현대상가,대형마트,I,2025-12-15 16:15:28,,정상영업,1,01,,,219293.47326337     ,448616.30099642     ,경기도 하남시 신장동 528호   ,2007-06-23 11:02:12
4040000,1996404000007500001,1996-01-24,,영업/정상,,,,,,,,백송한신종합상가,대형마트,I,2025-12-15 16:15:28,,정상영업,1,01,0317948660,,,,경기도 하남시 신장동 528-5호   ,2007-06-23 11:02:12
4040000,1996404000007500005,1996-06-20,,영업/정상,,,,,,,,신안종합상가,대형마트,I,2025-12-15 16:15:28,,정상영업,1,01,0317915650,,219875.138844448    ,448305.808523169    ,경기도 하남시 창우동 521호   ,2007-06-23 11:02:12
4040000,1998404000007500006,1998-09-24,,영업/정상,,,,,,,,현대베스코아,대형마트,I,2025-12-15 16:15:28,,정상영업,1,01,,,,,경기도 하남시 신장동 523-1호   ,2007-06-23 11:02:12
4040000,2008404008507500001,2008-05-20,,영업/정상,,,,,14148.62,465-010,,이마트 하남점,대형마트,I,2025-12-15 16:15:28,경기도 하남시 덕풍서로 70 (덕풍동),정상영업,1,01,023805234,대규모점포,218076.91973786     ,450073.163619109    ,경기도 하남시 덕풍동 736번지,2024-05-14 15:55:57
4040000,2010404008507500001,2010-12-07,,영업/정상,,,,,10650,465-821,,홈플러스(주) 경기하남점,대형마트,I,2025-12-15 16:15:28,"경기도 하남시 하남대로 747 (신장동, 홈플러스 하남점)",정상영업,1,01,0317777015,대규모점포,218722.326285059    ,448437.965903226    ,경기도 하남시 신장1동 570번지,2024-03-26 09:21:04
4040000,2011404015507500002,2011-12-26,,영업/정상,,,,,1047,465-030,,(주)지에스리테일 하남점,구분없음,I,2025-12-15 16:15:28,경기도 하남시 신장1로9번길 74 (신장동),정상영업,1,01,0317951682,준대규모점포,218092.270999261    ,448561.965519817    ,경기도 하남시 신장동 427번지 53호,2025-04-18 14:54:08
4040000,2016404015507500001,2016-02-01,,영업/정상,,,,,10350,465-030,,홈플러스(주)하남점,대형마트,I,2025-12-15 16:15:28,,정상영업,1,01,0234578000,대규모점포,,,경기도 하남시 신장동 747번지,2016-02-19 15:55:46
4040000,2016404015507500002,2016-04-14,,영업/정상,,,,,133515.61,,12942,스타필드 하남,복합쇼핑몰,I,2025-12-15 16:15:28,"경기도 하남시 미사대로 750 (신장동, 스타필드하남)",정상영업,1,01,0317964254,대규모점포,219699.010520355    ,449270.371200837    ,경기도 하남시 신장동 616번지 지역현안사업2지구 내 물류유통시설용지,2025-08-12 10:11:42
4040000,2016404015507500003,2016-10-31,,영업/정상,,,,,45170,465-240,,스타필드 시티 위례점,쇼핑센터,I,2025-12-15 16:15:28,경기도 하남시 위례대로 200 (학암동),정상영업,1,01,023809396,대규모점포,213056.041875501    ,441993.377546086    ,경기도 하남시 학암동 660번지,2024-05-14 14:41:34
4040000,2016404022807500001,2016-10-31,,영업/정상,,,,,45170,,13012,스타필드 시티 위례점,쇼핑센터,I,2025-12-15 16:15:28,"경기도 하남시 위례대로 200, 스타필드시티 위례점 (학암동)",정상영업,1,01,023809396,대규모점포,213056.041875501    ,441993.377546086    ,경기도 하남시 학암동 660번지 스타필드시티 위례점,2020-06-10 15:15:29
4040000,2017404019907500001,2017-10-25,,영업/정상,,,,,14625.31,,12938,코스트코 홀세일 하남점,대형마트,I,2025-12-15 16:15:28,"경기도 하남시 미사강변중앙로 40, 코스트코 홀세일 하남점 (풍산동)",정상영업,1,01,0226302648,대규모점포,217063.768457455    ,449847.097381194    ,경기도 하남시 풍산동 609 코스트코 홀세일 하남점,2024-02-26 11:14:50
4040000,1995404000007500004,1995-01-12,,폐업,2022-03-15,,,,2366,,12944,부영아파트상가,대형마트,I,2025-12-15 16:15:28,"경기도 하남시 대청로 119-1, 부영아파트상가동 (창우동)",폐업처리,3,03,,대규모점포,219844.373408712    ,448746.945495603    ,경기도 하남시 창우동 518 부영아파트상가동,2024-02-28 17:06:26
4040000,1977404000007500003,1977-03-05,,영업/정상,,,,,,,,신장시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,0317922651,,,,경기도 하남시 신장동 427-159호   ,2007-06-23 11:02:12
4050000,2002405024007500001,2002-05-31,,취소/말소/만료/정지/중지,,,,,10715.38,446-913,,신세계이마트 구성점,대형마트,I,2026-04-01 22:13:51,"경기도 용인시 기흥구 용구대로 2457 (보정동,외 31필지)",직권취소,4,04,0313271052,대규모점포,209271.840918768    ,422612.412300721    ,경기도 용인시기흥구 보정동 1019번지 237호 외 31필지,2014-12-15 15:52:38
4050000,2007405016307500001,2007-02-28,,폐업,2021-01-28,,,,10973.41,446-528,,(주)쥬네브문월드,쇼핑센터,I,2026-04-01 22:14:01,경기도 용인시 기흥구 동백5로 22 (중동),폐업처리,3,03,0316790505,대규모점포,213356.807704504    ,419341.204287297    ,경기도 용인시 기흥구 중동 838번지,2021-01-31 19:53:36
4050000,2003405008307500001,2003-05-12,,취소/말소/만료/정지/중지,,,,,10202.07,,,(주)프리미엄아울렛,전문점,I,2026-04-01 22:13:52,경기도 용인시 기흥구 중부대로 64 (영덕동),직권취소,4,04,0312042006,대규모점포,206698.825871309    ,418302.265469101    ,경기도 용인시기흥구 영덕동 517호,2021-03-17 19:03:03
4050000,2003405008307500002,2003-08-09,,영업/정상,,,,,11448,,,신세계 이마트 수지점,대형마트,I,2026-04-01 22:13:53,,,BBBB,01,023805231,,,,경기도 용인시수지구 고기동 호 17블럭  ,2007-07-21 11:11:05
4050000,2004405008307500001,2003-12-31,,영업/정상,,,,,3006.71,,,(주)에프앤에프용인,전문점,I,2026-04-01 22:13:54,경기도 용인시 수지구 용구대로 2725 (죽전동),정상영업,1,01,0312666071,대규모점포,209558.52502256     ,425199.371817884    ,경기도 용인시수지구 죽전동 1003-175호,2017-03-08 15:30:39
4050000,2004405008307500002,2004-10-15,,휴업,,,,,4311,,,동양마트,대형마트,I,2026-04-01 22:13:54,경기도 용인시 기흥구 중부대로 682 (상하동),휴업처리,2,02,0312811970,,211994.061448131    ,418246.880193391    ,경기도 용인시기흥구 상하동 351호   ,2007-07-21 11:11:05
4050000,2005405008307500001,2005-04-11,,휴업,,,,,11448.84,,,신세계이마트 수지점,대형마트,I,2026-04-01 22:13:55,경기도 용인시 수지구 수지로 203 (신봉동),휴업처리,2,02,,,207318.572861803    ,424204.581779995    ,경기도 용인시수지구 신봉동 909호   ,2007-07-21 11:11:05
4050000,2005405008307500002,2005-04-11,,영업/정상,,,,,11448.84,,,(주)이마트 수지점,대형마트,I,2026-04-01 22:13:56,경기도 용인시 수지구 수지로 203 (신봉동),정상영업,1,01,03102701052,대규모점포,207318.572861803    ,424204.581779995    ,경기도 용인시수지구 신봉동 909호,2024-04-22 17:49:50
4050000,2005405008307500003,2005-04-11,,휴업,,,,,11771.78,,,롯데쇼핑(주) 롯데마트 수지점,쇼핑센터,I,2026-04-01 22:13:58,경기도 용인시 기흥구 진산로 116 (보정동),휴업처리,2,02,0312721746,,208744.181347972    ,424312.39111545     ,경기도 용인시기흥구 보정동 266번지 4호   ,2007-07-21 11:11:05
